Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
setText,Firefox 58.0,,2018-02-07 18:40:21,2018-02-07 18:40:22,1.005s,PASSED
click,Firefox 58.0,,2018-02-07 18:40:22,2018-02-07 18:40:23,0.676s,PASSED
verifyElementVisible,Firefox 58.0,,2018-02-07 18:40:23,2018-02-07 18:40:23,0.476s,PASSED
waitForElementVisible,Firefox 58.0,,2018-02-07 18:40:23,2018-02-07 18:40:24,0.472s,PASSED
click,Firefox 58.0,,2018-02-07 18:40:24,2018-02-07 18:40:25,0.672s,PASSED
autoKeywords.verifyLoggedOut.verifyNotLogged,Firefox 58.0,,2018-02-07 18:40:25,2018-02-07 18:40:25,0.490s,PASSED
,,,,,,
Test Cases/004_login_email_wrongemail,Firefox 58.0,,2018-02-07 18:40:27,2018-02-07 18:40:57,29.849s,PASSED
autoKeywords.goToHomepageMax.goToHomepage,Firefox 58.0,,2018-02-07 18:40:28,2018-02-07 18:40:51,23.273s,PASSED
click,Firefox 58.0,,2018-02-07 18:40:51,2018-02-07 18:40:52,0.782s,PASSED
verifyElementVisible,Firefox 58.0,,2018-02-07 18:40:52,2018-02-07 18:40:52,0.507s,PASSED
setText,Firefox 58.0,,2018-02-07 18:40:52,2018-02-07 18:40:53,1.122s,PASSED
setText,Firefox 58.0,,2018-02-07 18:40:53,2018-02-07 18:40:54,1.037s,PASSED
click,Firefox 58.0,,2018-02-07 18:40:54,2018-02-07 18:40:55,0.661s,PASSED
verifyElementVisible,Firefox 58.0,,2018-02-07 18:40:55,2018-02-07 18:40:55,0.475s,PASSED
waitForElementVisible,Firefox 58.0,,2018-02-07 18:40:55,2018-02-07 18:40:56,0.514s,PASSED
click,Firefox 58.0,,2018-02-07 18:40:56,2018-02-07 18:40:57,0.652s,PASSED
autoKeywords.verifyLoggedOut.verifyNotLogged,Firefox 58.0,,2018-02-07 18:40:57,2018-02-07 18:40:57,0.560s,PASSED
,,,,,,
Test Cases/005_login_email_wrongemailformat,Firefox 58.0,,2018-02-07 18:40:59,2018-02-07 18:41:24,25.797s,PASSED
autoKeywords.goToHomepageMax.goToHomepage,Firefox 58.0,,2018-02-07 18:40:59,2018-02-07 18:41:18,19.207s,PASSED
click,Firefox 58.0,,2018-02-07 18:41:18,2018-02-07 18:41:19,0.832s,PASSED
verifyElementVisible,Firefox 58.0,,2018-02-07 18:41:19,2018-02-07 18:41:19,0.462s,PASSED
setText,Firefox 58.0,,2018-02-07 18:41:19,2018-02-07 18:41:21,1.194s,PASSED
setText,Firefox 58.0,,2018-02-07 18:41:21,2018-02-07 18:41:22,0.992s,PASSED
click,Firefox 58.0,,2018-02-07 18:41:22,2018-02-07 18:41:22,0.653s,PASSED
verifyElementVisible,Firefox 58.0,,2018-02-07 18:41:22,2018-02-07 18:41:23,0.551s,PASSED
waitForElementVisible,Firefox 58.0,,2018-02-07 18:41:23,2018-02-07 18:41:23,0.445s,PASSED
click,Firefox 58.0,,2018-02-07 18:41:23,2018-02-07 18:41:24,0.641s,PASSED
autoKeywords.verifyLoggedOut.verifyNotLogged,Firefox 58.0,,2018-02-07 18:41:24,2018-02-07 18:41:24,0.544s,PASSED
,,,,,,
Test Cases/006_login_fb_loggedin,Firefox 58.0,,2018-02-07 18:41:29,2018-02-07 18:42:05,36.004s,PASSED
openBrowser,Firefox 58.0,,2018-02-07 18:41:29,2018-02-07 18:41:39,10.323s,PASSED
maximizeWindow,Firefox 58.0,,2018-02-07 18:41:39,2018-02-07 18:41:43,3.718s,PASSED
navigateToUrl,Firefox 58.0,,2018-02-07 18:41:43,2018-02-07 18:41:45,2.483s,PASSED
setText,Firefox 58.0,,2018-02-07 18:41:45,2018-02-07 18:41:47,1.175s,PASSED
setText,Firefox 58.0,,2018-02-07 18:41:47,2018-02-07 18:41:48,1.045s,PASSED
click,Firefox 58.0,,2018-02-07 18:41:48,2018-02-07 18:41:52,4.260s,PASSED
delay,Firefox 58.0,,2018-02-07 18:41:52,2018-02-07 18:41:55,3.006s,PASSED
navigateToUrl,Firefox 58.0,,2018-02-07 18:41:55,2018-02-07 18:42:00,5.089s,PASSED
click,Firefox 58.0,,2018-02-07 18:42:00,2018-02-07 18:42:01,0.767s,PASSED
waitForElementClickable,Firefox 58.0,,2018-02-07 18:42:01,2018-02-07 18:42:01,0.550s,PASSED
click,Firefox 58.0,,2018-02-07 18:42:01,2018-02-07 18:42:02,0.785s,PASSED
autoKeywords.verifyLoggedIn.verifyLogged,Firefox 58.0,,2018-02-07 18:42:02,2018-02-07 18:42:05,2.611s,PASSED
,,,,,,
Test Cases/007_login_fb_notloggedin,Firefox 58.0,,2018-02-07 18:42:06,2018-02-07 18:42:39,32.642s,PASSED
autoKeywords.goToHomepageMax.goToHomepage,Firefox 58.0,,2018-02-07 18:42:06,2018-02-07 18:42:27,20.391s,PASSED
click,Firefox 58.0,,2018-02-07 18:42:27,2018-02-07 18:42:28,0.782s,PASSED
waitForElementClickable,Firefox 58.0,,2018-02-07 18:42:28,2018-02-07 18:42:28,0.446s,PASSED
click,Firefox 58.0,,2018-02-07 18:42:28,2018-02-07 18:42:29,1.061s,PASSED
switchToWindowTitle,Firefox 58.0,,2018-02-07 18:42:29,2018-02-07 18:42:30,1.159s,PASSED
setText,Firefox 58.0,,2018-02-07 18:42:30,2018-02-07 18:42:31,0.929s,PASSED
setText,Firefox 58.0,,2018-02-07 18:42:31,2018-02-07 18:42:32,1.010s,PASSED
click,Firefox 58.0,,2018-02-07 18:42:32,2018-02-07 18:42:35,2.335s,PASSED
delay,Firefox 58.0,,2018-02-07 18:42:35,2018-02-07 18:42:38,3.002s,PASSED
switchToDefaultContent,Firefox 58.0,,2018-02-07 18:42:38,2018-02-07 18:42:38,0.938s,PASSED
autoKeywords.verifyLoggedIn.verifyLogged,Firefox 58.0,,2018-02-07 18:42:38,2018-02-07 18:42:39,0.461s,PASSED
,,,,,,
Test Cases/008_login_fb_wrongpw,Firefox 58.0,,2018-02-07 18:42:42,2018-02-07 18:43:14,32.771s,PASSED
autoKeywords.goToHomepageMax.goToHomepage,Firefox 58.0,,2018-02-07 18:42:42,2018-02-07 18:43:02,19.618s,PASSED
click,Firefox 58.0,,2018-02-07 18:43:02,2018-02-07 18:43:03,1.168s,PASSED
waitForElementClickable,Firefox 58.0,,2018-02-07 18:43:03,2018-02-07 18:43:03,0.472s,PASSED
click,Firefox 58.0,,2018-02-07 18:43:03,2018-02-07 18:43:04,0.827s,PASSED
switchToWindowTitle,Firefox 58.0,,2018-02-07 18:43:04,2018-02-07 18:43:05,1.205s,PASSED
setText,Firefox 58.0,,2018-02-07 18:43:05,2018-02-07 18:43:06,1.009s,PASSED
setText,Firefox 58.0,,2018-02-07 18:43:06,2018-02-07 18:43:08,1.317s,PASSED
click,Firefox 58.0,,2018-02-07 18:43:08,2018-02-07 18:43:10,2.141s,PASSED
delay,Firefox 58.0,,2018-02-07 18:43:10,2018-02-07 18:43:11,1.001s,PASSED
verifyElementPresent,Firefox 58.0,,2018-02-07 18:43:11,2018-02-07 18:43:11,0.238s,PASSED
closeWindowTitle,Firefox 58.0,,2018-02-07 18:43:11,2018-02-07 18:43:12,1.362s,PASSED
switchToDefaultContent,Firefox 58.0,,2018-02-07 18:43:12,2018-02-07 18:43:13,0.873s,PASSED
click,Firefox 58.0,,2018-02-07 18:43:13,2018-02-07 18:43:14,0.665s,PASSED
autoKeywords.verifyLoggedOut.verifyNotLogged,Firefox 58.0,,2018-02-07 18:43:14,2018-02-07 18:43:14,0.527s,PASSED
,,,,,,
Test Cases/009_logout,Firefox 58.0,,2018-02-07 18:43:17,2018-02-07 18:43:53,36.713s,FAILED
callTestCase,Firefox 58.0,,2018-02-07 18:43:17,2018-02-07 18:43:51,34.040s,PASSED
click,Firefox 58.0,,2018-02-07 18:43:51,2018-02-07 18:43:52,0.728s,PASSED
mouseOver,Firefox 58.0,,2018-02-07 18:43:52,2018-02-07 18:43:53,1.808s,FAILED
