Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
login_logout,Chrome 63.0.3239.132,,2018-02-09 14:23:37,2018-02-09 14:25:07,1m - 29.958s,FAILED
,,,,,,
Test Cases/001_login_email_successful,Chrome 63.0.3239.132,,2018-02-09 14:23:38,2018-02-09 14:23:48,10.205s,PASSED
autoKeywords.goToHomepageMax.goToHomepage,Chrome 63.0.3239.132,,2018-02-09 14:23:38,2018-02-09 14:23:45,7.208s,PASSED
click,Chrome 63.0.3239.132,,2018-02-09 14:23:45,2018-02-09 14:23:46,0.257s,PASSED
setText,Chrome 63.0.3239.132,,2018-02-09 14:23:46,2018-02-09 14:23:47,0.897s,PASSED
setText,Chrome 63.0.3239.132,,2018-02-09 14:23:47,2018-02-09 14:23:47,0.234s,PASSED
click,Chrome 63.0.3239.132,,2018-02-09 14:23:47,2018-02-09 14:23:47,0.218s,PASSED
click,Chrome 63.0.3239.132,,2018-02-09 14:23:47,2018-02-09 14:23:47,0.103s,PASSED
waitForElementVisible,Chrome 63.0.3239.132,,2018-02-09 14:23:47,2018-02-09 14:23:48,0.611s,PASSED
click,Chrome 63.0.3239.132,,2018-02-09 14:23:48,2018-02-09 14:23:48,0.086s,PASSED
autoKeywords.verifyLoginStatus.verifyLoggedIn,Chrome 63.0.3239.132,,2018-02-09 14:23:48,2018-02-09 14:23:48,0.101s,PASSED
,,,,,,
Test Cases/002_login_email_wrongpw,Chrome 63.0.3239.132,,2018-02-09 14:23:49,2018-02-09 14:23:56,7.326s,PASSED
autoKeywords.goToHomepageMax.goToHomepage,Chrome 63.0.3239.132,,2018-02-09 14:23:49,2018-02-09 14:23:54,5.314s,PASSED
click,Chrome 63.0.3239.132,,2018-02-09 14:23:54,2018-02-09 14:23:54,0.202s,PASSED
verifyElementVisible,Chrome 63.0.3239.132,,2018-02-09 14:23:54,2018-02-09 14:23:54,0.080s,PASSED
setText,Chrome 63.0.3239.132,,2018-02-09 14:23:54,2018-02-09 14:23:55,0.458s,PASSED
setText,Chrome 63.0.3239.132,,2018-02-09 14:23:55,2018-02-09 14:23:55,0.285s,PASSED
click,Chrome 63.0.3239.132,,2018-02-09 14:23:55,2018-02-09 14:23:56,0.473s,PASSED
verifyElementVisible,Chrome 63.0.3239.132,,2018-02-09 14:23:56,2018-02-09 14:23:56,0.045s,PASSED
waitForElementVisible,Chrome 63.0.3239.132,,2018-02-09 14:23:56,2018-02-09 14:23:56,0.067s,PASSED
click,Chrome 63.0.3239.132,,2018-02-09 14:23:56,2018-02-09 14:23:56,0.117s,PASSED
autoKeywords.verifyLoginStatus.verifyLoggedOut,Chrome 63.0.3239.132,,2018-02-09 14:23:56,2018-02-09 14:23:56,0.134s,PASSED
,,,,,,
Test Cases/003_login_email_wrongpwformat,Chrome 63.0.3239.132,,2018-02-09 14:23:57,2018-02-09 14:24:04,7.226s,PASSED
autoKeywords.goToHomepageMax.goToHomepage,Chrome 63.0.3239.132,,2018-02-09 14:23:57,2018-02-09 14:24:03,5.470s,PASSED
click,Chrome 63.0.3239.132,,2018-02-09 14:24:03,2018-02-09 14:24:03,0.224s,PASSED
verifyElementVisible,Chrome 63.0.3239.132,,2018-02-09 14:24:03,2018-02-09 14:24:03,0.101s,PASSED
setText,Chrome 63.0.3239.132,,2018-02-09 14:24:03,2018-02-09 14:24:03,0.457s,PASSED
setText,Chrome 63.0.3239.132,,2018-02-09 14:24:03,2018-02-09 14:24:04,0.227s,PASSED
click,Chrome 63.0.3239.132,,2018-02-09 14:24:04,2018-02-09 14:24:04,0.209s,PASSED
verifyElementVisible,Chrome 63.0.3239.132,,2018-02-09 14:24:04,2018-02-09 14:24:04,0.039s,PASSED
waitForElementVisible,Chrome 63.0.3239.132,,2018-02-09 14:24:04,2018-02-09 14:24:04,0.050s,PASSED
click,Chrome 63.0.3239.132,,2018-02-09 14:24:04,2018-02-09 14:24:04,0.075s,PASSED
autoKeywords.verifyLoginStatus.verifyLoggedOut,Chrome 63.0.3239.132,,2018-02-09 14:24:04,2018-02-09 14:24:04,0.132s,PASSED
,,,,,,
Test Cases/004_login_email_wrongemail,Chrome 63.0.3239.132,,2018-02-09 14:24:05,2018-02-09 14:24:12,7.038s,PASSED
autoKeywords.goToHomepageMax.goToHomepage,Chrome 63.0.3239.132,,2018-02-09 14:24:05,2018-02-09 14:24:10,5.417s,PASSED
click,Chrome 63.0.3239.132,,2018-02-09 14:24:10,2018-02-09 14:24:11,0.211s,PASSED
verifyElementVisible,Chrome 63.0.3239.132,,2018-02-09 14:24:11,2018-02-09 14:24:11,0.073s,PASSED
setText,Chrome 63.0.3239.132,,2018-02-09 14:24:11,2018-02-09 14:24:11,0.528s,PASSED
setText,Chrome 63.0.3239.132,,2018-02-09 14:24:11,2018-02-09 14:24:12,0.229s,PASSED
click,Chrome 63.0.3239.132,,2018-02-09 14:24:12,2018-02-09 14:24:12,0.147s,PASSED
verifyElementVisible,Chrome 63.0.3239.132,,2018-02-09 14:24:12,2018-02-09 14:24:12,0.040s,PASSED
waitForElementVisible,Chrome 63.0.3239.132,,2018-02-09 14:24:12,2018-02-09 14:24:12,0.050s,PASSED
click,Chrome 63.0.3239.132,,2018-02-09 14:24:12,2018-02-09 14:24:12,0.075s,PASSED
autoKeywords.verifyLoginStatus.verifyLoggedOut,Chrome 63.0.3239.132,,2018-02-09 14:24:12,2018-02-09 14:24:12,0.118s,PASSED
,,,,,,
Test Cases/005_login_email_wrongemailformat,Chrome 63.0.3239.132,,2018-02-09 14:24:13,2018-02-09 14:24:20,7.079s,PASSED
