Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
login_logout,Chrome 63.0.3239.132,,2018-02-08 16:58:25,2018-02-08 17:00:00,1m - 34.964s,FAILED
,,,,,,
Test Cases/001_login_email_successful,Chrome 63.0.3239.132,,2018-02-08 16:58:26,2018-02-08 16:58:36,9.940s,PASSED
autoKeywords.goToHomepageMax.goToHomepage,Chrome 63.0.3239.132,,2018-02-08 16:58:26,2018-02-08 16:58:33,7.043s,PASSED
click,Chrome 63.0.3239.132,,2018-02-08 16:58:33,2018-02-08 16:58:34,0.211s,PASSED
setText,Chrome 63.0.3239.132,,2018-02-08 16:58:34,2018-02-08 16:58:34,0.475s,PASSED
setText,Chrome 63.0.3239.132,,2018-02-08 16:58:34,2018-02-08 16:58:34,0.337s,PASSED
click,Chrome 63.0.3239.132,,2018-02-08 16:58:34,2018-02-08 16:58:35,0.239s,PASSED
click,Chrome 63.0.3239.132,,2018-02-08 16:58:35,2018-02-08 16:58:35,0.098s,PASSED
waitForElementVisible,Chrome 63.0.3239.132,,2018-02-08 16:58:35,2018-02-08 16:58:35,0.576s,PASSED
click,Chrome 63.0.3239.132,,2018-02-08 16:58:35,2018-02-08 16:58:35,0.091s,PASSED
autoKeywords.verifyLoginStatus.verifyLoggedIn,Chrome 63.0.3239.132,,2018-02-08 16:58:35,2018-02-08 16:58:36,0.125s,PASSED
,,,,,,
Test Cases/002_login_email_wrongpw,Chrome 63.0.3239.132,,2018-02-08 16:58:36,2018-02-08 16:58:48,11.207s,PASSED
autoKeywords.goToHomepageMax.goToHomepage,Chrome 63.0.3239.132,,2018-02-08 16:58:37,2018-02-08 16:58:46,9.668s,PASSED
click,Chrome 63.0.3239.132,,2018-02-08 16:58:46,2018-02-08 16:58:46,0.191s,PASSED
verifyElementVisible,Chrome 63.0.3239.132,,2018-02-08 16:58:46,2018-02-08 16:58:46,0.094s,PASSED
setText,Chrome 63.0.3239.132,,2018-02-08 16:58:46,2018-02-08 16:58:47,0.424s,PASSED
setText,Chrome 63.0.3239.132,,2018-02-08 16:58:47,2018-02-08 16:58:47,0.287s,PASSED
click,Chrome 63.0.3239.132,,2018-02-08 16:58:47,2018-02-08 16:58:47,0.152s,PASSED
verifyElementVisible,Chrome 63.0.3239.132,,2018-02-08 16:58:47,2018-02-08 16:58:47,0.038s,PASSED
waitForElementVisible,Chrome 63.0.3239.132,,2018-02-08 16:58:47,2018-02-08 16:58:47,0.044s,PASSED
click,Chrome 63.0.3239.132,,2018-02-08 16:58:47,2018-02-08 16:58:47,0.075s,PASSED
autoKeywords.verifyLoginStatus.verifyLoggedOut,Chrome 63.0.3239.132,,2018-02-08 16:58:47,2018-02-08 16:58:48,0.105s,PASSED
,,,,,,
Test Cases/003_login_email_wrongpwformat,Chrome 63.0.3239.132,,2018-02-08 16:58:48,2018-02-08 16:58:55,6.378s,PASSED
autoKeywords.goToHomepageMax.goToHomepage,Chrome 63.0.3239.132,,2018-02-08 16:58:48,2018-02-08 16:58:53,4.880s,PASSED
click,Chrome 63.0.3239.132,,2018-02-08 16:58:53,2018-02-08 16:58:54,0.205s,PASSED
verifyElementVisible,Chrome 63.0.3239.132,,2018-02-08 16:58:54,2018-02-08 16:58:54,0.084s,PASSED
setText,Chrome 63.0.3239.132,,2018-02-08 16:58:54,2018-02-08 16:58:54,0.472s,PASSED
setText,Chrome 63.0.3239.132,,2018-02-08 16:58:54,2018-02-08 16:58:54,0.197s,PASSED
click,Chrome 63.0.3239.132,,2018-02-08 16:58:54,2018-02-08 16:58:54,0.155s,PASSED
verifyElementVisible,Chrome 63.0.3239.132,,2018-02-08 16:58:54,2018-02-08 16:58:55,0.039s,PASSED
waitForElementVisible,Chrome 63.0.3239.132,,2018-02-08 16:58:55,2018-02-08 16:58:55,0.043s,PASSED
click,Chrome 63.0.3239.132,,2018-02-08 16:58:55,2018-02-08 16:58:55,0.071s,PASSED
autoKeywords.verifyLoginStatus.verifyLoggedOut,Chrome 63.0.3239.132,,2018-02-08 16:58:55,2018-02-08 16:58:55,0.113s,PASSED
,,,,,,
Test Cases/004_login_email_wrongemail,Chrome 63.0.3239.132,,2018-02-08 16:58:56,2018-02-08 16:59:02,6.475s,PASSED
autoKeywords.goToHomepageMax.goToHomepage,Chrome 63.0.3239.132,,2018-02-08 16:58:56,2018-02-08 16:59:01,4.897s,PASSED
click,Chrome 63.0.3239.132,,2018-02-08 16:59:01,2018-02-08 16:59:01,0.274s,PASSED
verifyElementVisible,Chrome 63.0.3239.132,,2018-02-08 16:59:01,2018-02-08 16:59:01,0.089s,PASSED
setText,Chrome 63.0.3239.132,,2018-02-08 16:59:01,2018-02-08 16:59:01,0.458s,PASSED
setText,Chrome 63.0.3239.132,,2018-02-08 16:59:01,2018-02-08 16:59:02,0.198s,PASSED
click,Chrome 63.0.3239.132,,2018-02-08 16:59:02,2018-02-08 16:59:02,0.125s,PASSED
verifyElementVisible,Chrome 63.0.3239.132,,2018-02-08 16:59:02,2018-02-08 16:59:02,0.037s,PASSED
waitForElementVisible,Chrome 63.0.3239.132,,2018-02-08 16:59:02,2018-02-08 16:59:02,0.040s,PASSED
click,Chrome 63.0.3239.132,,2018-02-08 16:59:02,2018-02-08 16:59:02,0.088s,PASSED
autoKeywords.verifyLoginStatus.verifyLoggedOut,Chrome 63.0.3239.132,,2018-02-08 16:59:02,2018-02-08 16:59:02,0.128s,PASSED
,,,,,,
Test Cases/005_login_email_wrongemailformat,Chrome 63.0.3239.132,,2018-02-08 16:59:03,2018-02-08 16:59:09,6.543s,PASSED
autoKeywords.goToHomepageMax.goToHomepage,Chrome 63.0.3239.132,,2018-02-08 16:59:03,2018-02-08 16:59:08,5.164s,PASSED
click,Chrome 63.0.3239.132,,2018-02-08 16:59:08,2018-02-08 16:59:08,0.187s,PASSED
verifyElementVisible,Chrome 63.0.3239.132,,2018-02-08 16:59:08,2018-02-08 16:59:08,0.076s,PASSED
setText,Chrome 63.0.3239.132,,2018-02-08 16:59:08,2018-02-08 16:59:09,0.405s,PASSED
setText,Chrome 63.0.3239.132,,2018-02-08 16:59:09,2018-02-08 16:59:09,0.194s,PASSED
click,Chrome 63.0.3239.132,,2018-02-08 16:59:09,2018-02-08 16:59:09,0.123s,PASSED
verifyElementVisible,Chrome 63.0.3239.132,,2018-02-08 16:59:09,2018-02-08 16:59:09,0.039s,PASSED
waitForElementVisible,Chrome 63.0.3239.132,,2018-02-08 16:59:09,2018-02-08 16:59:09,0.035s,PASSED
click,Chrome 63.0.3239.132,,2018-02-08 16:59:09,2018-02-08 16:59:09,0.070s,PASSED
autoKeywords.verifyLoginStatus.verifyLoggedOut,Chrome 63.0.3239.132,,2018-02-08 16:59:09,2018-02-08 16:59:09,0.113s,PASSED
,,,,,,
Test Cases/006_login_fb_loggedin,Chrome 63.0.3239.132,,2018-02-08 16:59:10,2018-02-08 16:59:25,14.936s,PASSED
openBrowser,Chrome 63.0.3239.132,,2018-02-08 16:59:10,2018-02-08 16:59:12,2.032s,PASSED
maximizeWindow,Chrome 63.0.3239.132,,2018-02-08 16:59:12,2018-02-08 16:59:13,1.127s,PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-02-08 16:59:13,2018-02-08 16:59:15,1.578s,PASSED
setText,Chrome 63.0.3239.132,,2018-02-08 16:59:15,2018-02-08 16:59:15,0.244s,PASSED
setText,Chrome 63.0.3239.132,,2018-02-08 16:59:15,2018-02-08 16:59:15,0.215s,PASSED
click,Chrome 63.0.3239.132,,2018-02-08 16:59:15,2018-02-08 16:59:19,3.236s,PASSED
delay,Chrome 63.0.3239.132,,2018-02-08 16:59:19,2018-02-08 16:59:22,3.008s,PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-02-08 16:59:22,2018-02-08 16:59:23,1.734s,PASSED
click,Chrome 63.0.3239.132,,2018-02-08 16:59:23,2018-02-08 16:59:24,0.182s,PASSED
waitForElementClickable,Chrome 63.0.3239.132,,2018-02-08 16:59:24,2018-02-08 16:59:24,0.107s,PASSED
click,Chrome 63.0.3239.132,,2018-02-08 16:59:24,2018-02-08 16:59:24,0.188s,PASSED
autoKeywords.verifyLoginStatus.verifyLoggedIn,Chrome 63.0.3239.132,,2018-02-08 16:59:24,2018-02-08 16:59:25,1.135s,PASSED
,,,,,,
Test Cases/007_login_fb_notloggedin,Chrome 63.0.3239.132,,2018-02-08 16:59:26,2018-02-08 16:59:37,11.488s,FAILED
autoKeywords.goToHomepageMax.goToHomepage,Chrome 63.0.3239.132,,2018-02-08 16:59:26,2018-02-08 16:59:31,4.857s,PASSED
click,Chrome 63.0.3239.132,,2018-02-08 16:59:31,2018-02-08 16:59:31,0.192s,PASSED
waitForElementClickable,Chrome 63.0.3239.132,,2018-02-08 16:59:31,2018-02-08 16:59:31,0.064s,PASSED
click,Chrome 63.0.3239.132,,2018-02-08 16:59:31,2018-02-08 16:59:31,0.105s,PASSED
switchToWindowTitle,Chrome 63.0.3239.132,,2018-02-08 16:59:31,2018-02-08 16:59:37,6.157s,FAILED
,,,,,,
Test Cases/008_login_fb_wrongpw,Chrome 63.0.3239.132,,2018-02-08 16:59:38,2018-02-08 16:59:50,11.666s,FAILED
autoKeywords.goToHomepageMax.goToHomepage,Chrome 63.0.3239.132,,2018-02-08 16:59:38,2018-02-08 16:59:43,5.032s,PASSED
click,Chrome 63.0.3239.132,,2018-02-08 16:59:43,2018-02-08 16:59:44,0.183s,PASSED
waitForElementClickable,Chrome 63.0.3239.132,,2018-02-08 16:59:44,2018-02-08 16:59:44,0.064s,PASSED
click,Chrome 63.0.3239.132,,2018-02-08 16:59:44,2018-02-08 16:59:44,0.138s,PASSED
switchToWindowTitle,Chrome 63.0.3239.132,,2018-02-08 16:59:44,2018-02-08 16:59:50,6.116s,FAILED
,,,,,,
Test Cases/009_logout,Chrome 63.0.3239.132,,2018-02-08 16:59:51,2018-02-08 16:59:59,8.731s,PASSED
callTestCase,Chrome 63.0.3239.132,,2018-02-08 16:59:51,2018-02-08 16:59:58,7.028s,PASSED
click,Chrome 63.0.3239.132,,2018-02-08 16:59:58,2018-02-08 16:59:58,0.224s,PASSED
